,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
56,bc,2023-N50196,49.4189,-117.608, 2023-05-04 01:25:00,3.5, OC,2023-05-04 16:36:04
57,bc,2023-N70201,50.6148,-117.017, 2023-05-04 03:08:00,0.01, OC,2023-05-04 16:36:04
58,on,SLK_FIRE_001,50.1459,-91.6732, 2023-05-03 22:38:00,1.0, BH,2023-05-04 16:36:04
59,ab,LWF-085-2023,55.9163,-110.719, 2023-05-04 15:55:00,0.01, UC,2023-05-04 16:36:04
60,nl,104,49.0471,-55.0471, 2023-04-30 00:00:00,3.0, UC,2023-05-04 16:36:04
61,conus,Spring Prescribed Plan - Alleg,41.6845,-79.3579, ,180.63, Prescribed,2023-05-04 16:36:04
62,ab,LWF-036-2023,55.9233,-110.753, 2023-04-22 22:15:00,0.5, BH,2023-05-04 16:36:04
63,ab,LWF-038-2023,55.9048,-110.766, 2023-04-23 18:13:00,56.7, BH,2023-05-04 16:36:04
64,ab,LWF-010-2023,55.9568,-110.715, 2023-04-15 21:24:00,14.0, UC,2023-05-04 16:36:04
65,ab,SWF-019-2023,55.1693,-116.339, 2023-04-25 20:00:00,1.5, UC,2023-05-04 16:36:04
66,ab,EWF-014-2023,53.1571,-116.952, 2023-04-27 02:43:00,0.79, UC,2023-05-04 16:36:04
67,ab,LWF-049-2023,55.9288,-110.667, 2023-04-26 21:42:00,0.5, UC,2023-05-04 16:36:04
68,bc,2023-K20103,50.8685,-119.963, 2023-04-28 00:09:00,2.3, UC,2023-05-04 16:36:04
69,nl,523,47.5638,-58.571, 2023-04-27 00:00:00,9.6, UC,2023-05-04 16:36:04
70,ab,RWF-011-2023,53.1048,-115.145, 2023-04-27 23:06:00,7.1, UC,2023-05-04 16:36:04
71,ab,SWF-047-2023,55.3052,-115.298, 2023-04-30 00:50:00,0.1, UC,2023-05-04 16:36:04
72,bc,2023-K60127,50.1435,-120.85, 2023-04-29 19:53:00,38.65, UC,2023-05-04 16:36:04
73,ab,EWF-021-2023,53.5507,-116.803, 2023-04-30 20:11:00,8.72, UC,2023-05-04 16:36:04
74,ab,GWF-011-2023,54.777,-118.701, 2023-04-30 00:56:00,0.8, UC,2023-05-04 16:36:04
75,ab,LWF-078-2023,55.2694,-113.232, 2023-05-01 14:30:00,0.1, UC,2023-05-04 16:36:04
76,bc,2023-G70145,55.7133,-120.643, 2023-04-30 19:45:00,3.9, UC,2023-05-04 16:36:04
77,sk,23PA-OAIR01,52.7143,-106.008, 2023-04-29 14:03:14,1035.0, UC,2023-05-04 16:36:04
78,ab,RWF-017-2023,52.6158,-114.652, 2023-05-02 00:00:00,0.3, UC,2023-05-04 16:36:04
79,sk,23DN-ILIR02,54.048,-109.604, 2023-05-01 22:49:43,0.9, UC,2023-05-04 16:36:04
80,ab,EWF-017-2023,53.1641,-116.984, 2023-04-30 19:00:00,0.3, UC,2023-05-04 16:36:04
81,bc,2023-G70116,56.0751,-120.689, 2023-04-29 00:10:00,4.0, UC,2023-05-04 16:36:04
82,ab,EWF-015-2023,53.6828,-115.948, 2023-04-29 20:20:00,46.57, UC,2023-05-04 16:36:04
83,sk,23BN-BRIR01,55.9044,-108.914, 2023-05-01 13:48:10,36.0, UC,2023-05-04 16:36:04
84,ab,RWF-016-2023,52.7619,-115.352, 2023-05-01 00:24:00,0.1, UC,2023-05-04 16:36:04
85,ab,RWF-018-2023,52.6931,-115.34, 2023-05-02 22:24:00,0.5, BH,2023-05-04 16:36:04
86,bc,2023-G70169,55.9159,-121.598, 2023-05-02 23:24:00,0.0, BH,2023-05-04 16:36:04
87,bc,2023-K70092,50.762,-122.783, 2023-04-26 23:51:00,7.7, UC,2023-05-04 16:36:04
88,bc,2023-C40109,51.2228,-121.561, 2023-04-28 21:06:00,10.5, UC,2023-05-04 16:36:04
89,bc,2023-G70141,55.9928,-120.61, 2023-04-30 01:04:00,4.0, UC,2023-05-04 16:36:04
90,ab,GWF-015-2023,55.6533,-119.007, 2023-05-01 02:25:00,7.4, BH,2023-05-04 16:36:04
91,ab,LWF-040-2023,55.944,-110.736, 2023-04-23 21:26:00,150.0, BH,2023-05-04 16:36:04
92,ab,RWF-014-2023,52.9552,-114.958, 2023-04-30 20:14:00,48.5, UC,2023-05-04 16:36:04
93,pc,2023PA1,53.908,-106.08, 2023-04-29 22:03:29,40.0, UC,2023-05-04 16:36:04
94,bc,2023-C40128,51.3709,-120.999, 2023-04-29 19:57:00,113.0, BH,2023-05-04 16:36:04
95,bc,2023-G80164,56.5127,-121.964, 2023-05-02 03:29:00,4.0, UC,2023-05-04 16:36:04
96,pc,2023WL2,49.0793,-113.844, 2023-04-29 16:56:15,240.0, OC,2023-05-04 16:36:04
97,ab,RWF-012-2023,52.4403,-115.374, 2023-04-28 16:30:00,46.0, UC,2023-05-04 16:36:04
98,bc,2023-N10165,49.1428,-115.101, 2023-05-01 17:27:00,0.1, BH,2023-05-04 16:36:04
99,ab,LWF-047-2023,54.6685,-111.908, 2023-04-26 18:09:00,0.1, UC,2023-05-04 16:36:04
100,ab,SWF-026-2023,55.3948,-115.74, 2023-04-26 18:43:00,12.8, BH,2023-05-04 16:36:04
101,nl,103,47.4867,-55.8047, 2023-04-30 00:00:00,4.0, UC,2023-05-04 16:36:04
102,ab,SWF-053-2023,55.093,-115.975, 2023-05-01 22:39:00,40.0, BH,2023-05-04 16:36:04
103,ab,HWF-031-2023,58.4651,-114.543, 2023-05-03 01:16:00,0.3, BH,2023-05-04 16:36:04
104,ab,CWF-003-2023,51.2221,-114.85, 2023-05-01 21:25:00,0.5, BH,2023-05-04 16:36:04
105,bc,2023-V50176,49.5033,-123.744, 2023-05-03 10:47:00,0.01, UC,2023-05-04 16:36:04
106,bc,2023-G10177,53.7618,-122.713, 2023-05-03 18:15:00,2.0, UC,2023-05-04 16:36:04
107,ab,EWF-025-2023,53.4829,-115.224, 2023-05-02 20:26:00,1.8, UC,2023-05-04 16:36:04
108,bc,2023-R30143,54.8733,-127.264, 2023-04-30 01:45:00,3.54, UC,2023-05-04 16:36:04
109,ab,PWF-026-2023,56.5195,-119.298, 2023-05-04 00:21:00,0.2, BH,2023-05-04 16:36:04
110,bc,2023-G70189,55.888,-120.216, 2023-05-03 23:49:00,4.1, BH,2023-05-04 16:36:04
111,ab,WWF-017-2023,54.4422,-116.779, 2023-05-04 01:45:00,4.0, OC,2023-05-04 16:36:04
112,ab,HWF-036-2023,58.4906,-119.403, 2023-05-03 22:26:00,400.0, OC,2023-05-04 16:36:04
113,ab,PMD-002-2023,56.1576,-118.106, 2023-05-02 00:18:00,2.5, BH,2023-05-04 16:36:04
