,agency,firename,lat,lon,startdate,hectares,stage_of_control,timezone,timestamp
37,nt,SS004-23,60.9536,-119.188, 2023-05-12 23:30:00,5356.0, OC, MDT,2023-06-26 18:40:07
38,ab,SWF-085-2023,55.2233,-114.243, 2023-05-17 02:11:00,39.4, UC, MDT,2023-06-26 18:40:07
39,ab,LCU-003-2023,54.8075,-113.08, 2023-05-03 22:55:00,2553.1, UC, MDT,2023-06-26 18:40:07
40,ab,GWF-017-2023,55.0666,-117.391, 2023-05-05 18:04:00,5478.53, UC, MDT,2023-06-26 18:40:07
41,ab,GWF-023-2023,55.1575,-117.331, 2023-05-06 21:14:00,3888.9, UC, MDT,2023-06-26 18:40:07
42,qc,165,49.0486,-75.8294, 2023-05-27 22:45:00,79.1, UC, EDT,2023-06-26 18:40:07
43,bc,2023-V30293,50.0628,-123.331, 2023-05-13 23:33:00,38.0, UC, PDT,2023-06-26 18:40:07
44,pc,2023WB10,58.7334,-111.507, 2023-05-30 21:13:40,369.0, OC, MDT,2023-06-26 18:40:07
45,ak,Barley Way,63.9789,-145.35, 2023-05-20 00:00:00,125.49, Unstaffed/Contained,,2023-06-26 18:40:07
46,qc,307,49.4628,-76.1267, 2023-06-01 23:19:00,0.0, BH, EDT,2023-06-26 18:40:07
47,on,RED_FIRE_005,53.4689,-93.2176, 2023-05-25 16:20:00,12742.4, OC, GMT,2023-06-26 18:40:07
48,bc,2023-C30446,52.8373,-120.466, 2023-05-21 01:42:00,150.0, OC, PDT,2023-06-26 18:40:07
49,bc,2023-C30572,52.6924,-120.486, 2023-06-03 00:28:00,25.0, OC, PDT,2023-06-26 18:40:07
50,ab,LWF-120-2023,56.2228,-110.948, 2023-05-16 21:25:00,5.6, UC, MDT,2023-06-26 18:40:07
51,nt,FS007-23,60.7851,-121.359, 2023-06-05 19:24:00,5.0, OC, MDT,2023-06-26 18:40:07
52,ab,MWF-030-2023,59.2466,-110.953, 2023-06-04 16:25:00,7.4, BH, MDT,2023-06-26 18:40:07
53,ab,MWF-026-2023,57.8825,-111.054, 2023-05-28 19:05:00,1705.0, BH, MDT,2023-06-26 18:40:07
54,conus,2023 Klamath NF Spring Lightni,41.7067,-122.645, ,0.0, 0% contained,,2023-06-26 18:40:07
55,qc,294,49.4994,-69.5892, 2023-06-02 00:00:00,0.0, UC, EDT,2023-06-26 18:40:07
56,nt,SS005-23,60.8492,-115.694, 2023-05-14 15:45:00,3208.9, UC, MDT,2023-06-26 18:40:07
57,nb,61884,45.1808,-66.9748, 2023-05-28 20:27:06,540.0, BH, ADT,2023-06-26 18:40:07
58,qc,430,49.3747,-69.7864, 2023-06-04 19:00:00,48.5, BH, EDT,2023-06-26 18:40:07
59,nt,FS008-23,61.15,-121.217, 2023-06-05 22:04:00,1.0, OC, MDT,2023-06-26 18:40:07
60,ab,HWF-056-2023,59.8411,-118.705, 2023-06-04 21:35:00,33.5, UC, MDT,2023-06-26 18:40:07
61,qc,261,49.5064,-69.6569, 2023-06-01 20:22:00,15431.9, BH, EDT,2023-06-26 18:40:07
62,qc,326,49.66,-69.9722, 2023-06-02 01:00:00,809.9, BH, EDT,2023-06-26 18:40:07
63,ab,PWF-050-2023,57.523,-119.03, 2023-06-04 21:35:00,0.35, UC, MDT,2023-06-26 18:40:07
64,qc,385,49.7144,-69.0931, 2023-06-03 05:00:00,531.2, BH, EDT,2023-06-26 18:40:07
65,qc,238,47.5953,-76.5986, 2023-06-01 18:06:00,328.2, UC, EDT,2023-06-26 18:40:07
66,ab,PWF-049-2023,57.0816,-118.129, 2023-05-29 20:20:00,2.77, UC, MDT,2023-06-26 18:40:07
67,ab,PWF-052-2023,57.1156,-119.538, 2023-06-05 21:15:00,0.35, UC, MDT,2023-06-26 18:40:07
68,nt,VQ002-23,64.3496,-122.732, 2023-06-03 00:55:00,132.0, OC, MDT,2023-06-26 18:40:07
69,nt,SS008-23,60.325,-119.086, 2023-05-23 18:00:00,108203.0, OC, MDT,2023-06-26 18:40:07
70,qc,272,47.6158,-75.7881, 2023-06-01 18:53:00,17.3, UC, EDT,2023-06-26 18:40:07
71,qc,350,48.1392,-75.3078, 2023-06-01 22:51:00,516.0, UC, EDT,2023-06-26 18:40:07
72,bc,2023-C30399,52.6166,-121.071, 2023-05-19 21:10:00,900.0, OC, PDT,2023-06-26 18:40:07
73,yt,2023OC001,67.1006,-137.348, 2023-06-09 23:29:00,70.0, UC, PDT,2023-06-26 18:40:07
74,on,SLK_FIRE_010,52.2171,-90.7581, 2023-05-31 00:59:00,15.0, OC, GMT,2023-06-26 18:40:07
75,on,NIP_FIRE_011,53.0194,-87.5135, 2023-06-07 18:10:00,0.1, OC, GMT,2023-06-26 18:40:07
76,qc,346,46.8397,-76.9475, 2023-01-07 01:20:00,121.0, UC, EDT,2023-06-26 18:40:07
77,yt,2023DA002,65.4731,-138.159, 2023-06-09 23:13:00,100.0, OC, PDT,2023-06-26 18:40:07
78,on,CHA_FIRE_006,48.166,-83.8425, 2023-06-04 14:52:00,1229.0, OC, GMT,2023-06-26 18:40:07
79,on,CHA_FIRE_003,47.7236,-82.4194, 2023-06-01 19:30:00,3916.9, OC, GMT,2023-06-26 18:40:07
80,ab,GWF-019-2023,54.7357,-119.033, 2023-05-05 20:57:00,19435.0, UC, MDT,2023-06-26 18:40:07
81,ab,PWF-051-2023,56.4375,-119.181, 2023-06-05 18:38:00,0.01, UC, MDT,2023-06-26 18:40:07
82,bc,2023-K50624,49.8203,-119.789, 2023-06-05 03:07:00,33.0, UC, PDT,2023-06-26 18:40:07
83,bc,2023-G60651,56.3722,-124.745, 2023-06-07 00:04:00,1453.0, OC, PDT,2023-06-26 18:40:07
84,ns,09-013-2023,44.7292,-63.7225, 2023-05-30 20:00:00,7.21, UC, ADT,2023-06-26 18:40:07
85,ns,04-022-2023,43.6089,-65.7526, 2023-05-30 00:00:00,138.0, UC, ADT,2023-06-26 18:40:07
86,qc,404,47.2269,-74.8572, 2023-06-04 13:47:00,221.8, UC, EDT,2023-06-26 18:40:07
87,qc,424,49.5353,-68.5503, 2023-06-01 21:00:00,158.5, UC, EDT,2023-06-26 18:40:07
88,qc,433,49.0639,-75.0464, 2023-06-05 23:13:00,726.3, OC, EDT,2023-06-26 18:40:07
89,ab,MWF-023-2023,57.9763,-113.215, 2023-05-28 17:15:00,54639.0, BH, MDT,2023-06-26 18:40:07
90,ab,SWF-093-2023,56.6716,-115.94, 2023-06-07 20:07:00,23.9, UC, MDT,2023-06-26 18:40:07
91,qc,274,49.5083,-75.2878, 2023-06-01 20:52:00,42457.6, OC, EDT,2023-06-26 18:40:07
92,qc,382,48.2969,-76.1019, 2023-06-01 23:41:00,2267.7, OC, EDT,2023-06-26 18:40:07
93,on,SLK_FIRE_022,52.2732,-90.594, 2023-06-08 16:51:00,10.0, OC, GMT,2023-06-26 18:40:07
94,qc,370,49.2325,-75.31, 2023-06-03 11:27:00,2934.1, OC, EDT,2023-06-26 18:40:07
95,ab,SWF-095-2023,54.8679,-116.662, 2023-06-08 00:08:00,8500.0, OC, MDT,2023-06-26 18:40:07
96,ab,MWF-021-2023,57.6939,-113.296, 2023-05-28 01:40:00,14760.0, BH, MDT,2023-06-26 18:40:07
97,bc,2023-G90713,59.9467,-123.863, 2023-06-10 23:51:00,51.0, OC, PDT,2023-06-26 18:40:07
98,bc,2023-G60654,55.9288,-124.142, 2023-06-07 02:15:00,20.5, UC, PDT,2023-06-26 18:40:07
99,mb,NO023,56.5839,-91.1519, 2023-06-11 05:00:00,41.0, OC, CDT,2023-06-26 18:40:07
100,qc,365,48.3983,-74.8239, 2023-06-02 20:17:00,302.7, BH, EDT,2023-06-26 18:40:07
101,mb,NO028,55.7414,-92.8822, 2023-06-11 05:00:00,1.0, OC, CDT,2023-06-26 18:40:07
102,mb,NO022,56.5608,-90.9489, 2023-06-11 05:00:00,44.0, OC, CDT,2023-06-26 18:40:07
103,mb,NO024,56.24,-91.5425, 2023-06-11 05:00:00,713.0, OC, CDT,2023-06-26 18:40:07
104,ab,GWF-040-2023,54.5067,-117.18, 2023-06-08 01:00:00,1.3, UC, MDT,2023-06-26 18:40:07
105,mb,NO017,56.5533,-90.8742, 2023-06-09 05:00:00,211.0, OC, CDT,2023-06-26 18:40:07
106,bc,2023-G60666,55.9468,-124.545, 2023-06-08 02:14:00,13000.0, OC, PDT,2023-06-26 18:40:07
107,mb,NO025,56.4772,-92.2878, 2023-06-11 05:00:00,294.0, OC, CDT,2023-06-26 18:40:07
108,mb,NO018,57.0122,-90.3681, 2023-06-10 05:00:00,9.0, OC, CDT,2023-06-26 18:40:07
109,mb,NO019,56.6264,-91.7167, 2023-06-10 05:00:00,271.0, OC, CDT,2023-06-26 18:40:07
110,mb,NO020,56.8867,-90.0383, 2023-06-10 05:00:00,35.0, OC, CDT,2023-06-26 18:40:07
111,mb,NO021,56.9533,-93.1547, 2023-06-10 05:00:00,2175.0, OC, CDT,2023-06-26 18:40:07
112,mb,NO031,57.1206,-100.683, 2023-06-12 05:00:00,21.0, OC, CDT,2023-06-26 18:40:07
113,on,SLK_FIRE_036,51.689,-89.301, 2023-06-12 19:45:00,4.0, OC, GMT,2023-06-26 18:40:07
114,sk,23SR-JACKFISH,58.9644,-109.956, 2023-06-12 08:08:22,7163.9, OC, CST,2023-06-26 18:40:07
115,qc,352,49.1883,-72.0819, 2023-06-01 05:00:00,390.0, UC, EDT,2023-06-26 18:40:07
116,qc,213,49.7425,-74.9861, 2023-05-31 19:10:00,1043.0, UC, EDT,2023-06-26 18:40:07
117,ab,LWF-138-2023,55.6255,-110.357, 2023-05-29 21:53:00,4800.0, BH, MDT,2023-06-26 18:40:07
118,sk,23BN-SHAD,56.4411,-107.966, 2023-05-29 12:10:42,24000.0, OC, CST,2023-06-26 18:40:07
119,mb,NO032,56.2092,-90.6069, 2023-06-12 05:00:00,1598.0, OC, CDT,2023-06-26 18:40:07
120,mb,NO033,55.5628,-92.9303, 2023-06-12 05:00:00,23.0, OC, CDT,2023-06-26 18:40:07
121,qc,476,51.2297,-72.4511, 2023-06-10 21:56:00,251.4, OC, EDT,2023-06-26 18:40:07
122,ab,MWF-024-2023,57.7123,-110.647, 2023-05-28 18:05:00,28204.0, BH, MDT,2023-06-26 18:40:07
123,qc,299,49.2889,-72.4139, 2023-06-01 19:30:00,7241.2, UC, EDT,2023-06-26 18:40:07
124,ab,HWF-030-2023,58.468,-114.484, 2023-05-02 21:29:00,96582.0, OC, MDT,2023-06-26 18:40:07
125,on,SLK_FIRE_018,52.2693,-90.2512, 2023-06-06 21:34:00,3833.0, OC, GMT,2023-06-26 18:40:07
126,ab,GWF-039-2023,54.533,-119.276, 2023-06-07 21:43:00,93.9, BH, MDT,2023-06-26 18:40:07
127,qc,461,50.9978,-73.2606, 2023-06-05 22:30:00,3242.8, OC, EDT,2023-06-26 18:40:07
128,qc,459,51.5558,-71.4264, 2023-06-05 21:35:00,549.3, OC, EDT,2023-06-26 18:40:07
129,qc,478,50.9456,-73.2964, 2023-06-11 19:00:00,2124.5, OC, EDT,2023-06-26 18:40:07
130,qc,306,50.7044,-70.7317, 2023-06-01 20:00:00,2309.2, OC, EDT,2023-06-26 18:40:07
131,ab,EWF-066-2023,53.544,-116.552, 2023-06-09 19:22:00,0.2, UC, MDT,2023-06-26 18:40:07
132,qc,458,51.6536,-71.695, 2023-06-05 20:15:00,397.4, OC, EDT,2023-06-26 18:40:07
133,on,WAW_FIRE_003,48.5366,-85.1704, 2023-05-27 18:36:00,6678.1, BH, GMT,2023-06-26 18:40:07
134,ab,GWF-018-2023,56.2818,-119.162, 2023-05-05 19:25:00,49327.7, BH, MDT,2023-06-26 18:40:07
135,on,SLK_FIRE_032,52.9571,-89.2777, 2023-06-11 18:26:00,37.0, OC, GMT,2023-06-26 18:40:07
136,qc,479,52.5225,-70.4006, 2023-06-12 05:00:00,1156.6, OC, EDT,2023-06-26 18:40:07
137,sk,23SR-RIACH,59.7405,-109.309, 2023-05-19 17:58:10,18547.6, OC, CST,2023-06-26 18:40:07
138,sk,23SR-KAY,59.6572,-109.611, 2023-05-19 18:13:18,8645.5, OC, CST,2023-06-26 18:40:07
139,ab,SWF-068-2023,55.8778,-116.408, 2023-05-05 19:12:00,132316.0, OC, MDT,2023-06-26 18:40:07
140,ab,HWF-066-2023,57.4107,-115.221, 2023-06-11 21:02:00,11.2, UC, MDT,2023-06-26 18:40:07
141,on,SUD_FIRE_017,46.6328,-82.2622, 2023-06-04 14:35:00,5857.0, OC, GMT,2023-06-26 18:40:07
142,bc,2023-G90790,57.8996,-123.61, 2023-06-15 03:22:00,10.0, OC, PDT,2023-06-26 18:40:07
143,qc,225,48.0569,-75.2647, 2023-06-01 18:30:00,9749.0, BH, EDT,2023-06-26 18:40:07
144,qc,226,47.9914,-75.0175, 2023-06-01 17:52:00,1851.3, BH, EDT,2023-06-26 18:40:07
145,qc,360,47.4275,-75.9203, 2023-06-02 01:30:00,233.7, BH, EDT,2023-06-26 18:40:07
146,on,SUD_FIRE_010,46.5705,-81.8123, 2023-06-02 23:03:00,1370.0, OC, GMT,2023-06-26 18:40:07
147,qc,236,49.3775,-72.0669, 2023-06-01 19:45:00,9866.7, BH, EDT,2023-06-26 18:40:07
148,qc,375,49.5828,-68.4406, 2023-06-03 12:27:00,1883.1, BH, EDT,2023-06-26 18:40:07
149,ab,MNZ-001-2023,58.0639,-112.669, 2023-06-03 15:25:00,2595.0, BH, MDT,2023-06-26 18:40:07
150,ab,GWF-041-2023,55.9095,-119.335, 2023-06-12 21:10:00,6.5, BH, MDT,2023-06-26 18:40:07
151,bc,2023-V10618,49.3533,-122.021, 2023-06-05 00:46:00,63.3, UC, PDT,2023-06-26 18:40:07
152,on,THU_FIRE_018,50.925,-89.8494, 2023-06-12 19:59:00,13.8, UC, GMT,2023-06-26 18:40:07
153,yt,2023WL003,60.46,-125.972, 2023-06-02 16:27:00,1728.86, OC, PDT,2023-06-26 18:40:07
154,sk,23LA-PINK,56.6895,-104.15, 2023-06-14 09:59:07,25.0, OC, CST,2023-06-26 18:40:07
155,bc,2023-V10588,49.4821,-121.991, 2023-06-03 23:12:00,767.2, BH, PDT,2023-06-26 18:40:07
156,sk,23LX-CENTIPEDE,56.258,-107.312, 2023-06-02 20:33:39,1148.0, OC, CST,2023-06-26 18:40:07
157,on,SLK_FIRE_039,51.9926,-91.317, 2023-06-15 20:33:00,1.0, OC, GMT,2023-06-26 18:40:07
158,bc,2023-G70645,55.154,-120.67, 2023-06-06 20:41:00,25095.0, OC, PDT,2023-06-26 18:40:07
159,bc,2023-G60603,55.912,-123.135, 2023-06-04 16:12:00,151.17, OC, PDT,2023-06-26 18:40:07
160,qc,270,49.7389,-68.6347, 2023-06-01 05:00:00,3045.0, UC, EDT,2023-06-26 18:40:07
161,qc,378,50.5236,-66.0692, 2023-06-01 20:00:00,0.0, UC, EDT,2023-06-26 18:40:07
162,qc,462,50.6786,-72.8358, 2023-06-08 12:14:00,15466.1, BH, EDT,2023-06-26 18:40:07
163,on,KLK_FIRE_005,47.5769,-80.248, 2023-06-07 19:20:00,2300.0, OC, GMT,2023-06-26 18:40:07
164,qc,361,47.1303,-73.7275, 2023-06-02 20:00:00,1441.9, UC, EDT,2023-06-26 18:40:07
165,qc,449,49.2592,-74.985, 2023-06-05 20:00:00,26513.6, OC, EDT,2023-06-26 18:40:07
166,qc,372,48.7817,-75.2447, 2023-06-03 11:33:00,2873.4, BH, EDT,2023-06-26 18:40:07
167,bc,2023-K40665,51.4401,-118.64, 2023-06-07 23:24:00,25.0, BH, PDT,2023-06-26 18:40:07
168,bc,2023-V70600,49.2773,-124.615, 2023-06-04 07:53:00,229.0, UC, PDT,2023-06-26 18:40:07
169,bc,2023-C30675,52.2524,-120.836, 2023-06-08 22:18:00,226.0, UC, PDT,2023-06-26 18:40:07
170,bc,2023-G90292,58.0517,-123.325, 2023-05-13 23:28:00,22413.0, OC, PDT,2023-06-26 18:40:07
171,bc,2023-G30612,52.3739,-119.328, 2023-06-04 23:34:00,272.0, BH, PDT,2023-06-26 18:40:07
172,qc,314,49.5558,-76.7642, 2023-06-02 02:35:00,47576.2, OC, EDT,2023-06-26 18:40:07
173,on,HEA_FIRE_005,49.1387,-82.1934, 2023-06-06 15:10:00,90.0, UC, GMT,2023-06-26 18:40:07
174,sk,23LA-SUTTLE,56.5294,-105.531, 2023-06-13 17:13:17,600.0, OC, CST,2023-06-26 18:40:07
175,bc,2023-G90288,59.9636,-120.987, 2023-05-13 20:30:00,107425.0, OC, PDT,2023-06-26 18:40:07
176,on,SLK_FIRE_020,50.6653,-90.9121, 2023-06-07 18:35:00,70.0, UC, GMT,2023-06-26 18:40:07
177,bc,2023-G70644,55.3792,-120.083, 2023-06-06 20:15:00,4427.0, BH, PDT,2023-06-26 18:40:07
178,bc,2023-G90709,59.8265,-123.552, 2023-06-10 19:55:00,5506.0, OC, PDT,2023-06-26 18:40:07
179,nt,VQ004-23,64.9371,-124.199, 2023-06-16 21:25:00,200.37, OC, MDT,2023-06-26 18:40:07
180,nt,VQ003-23,65.4754,-126.708, 2023-06-15 22:41:00,159.07, OC, MDT,2023-06-26 18:40:07
181,on,NIP_FIRE_009,53.0395,-88.3788, 2023-06-05 21:56:00,16583.0, OC, GMT,2023-06-26 18:40:07
182,bc,2023-V80527,50.3705,-126.037, 2023-05-29 21:34:00,230.0, BH, PDT,2023-06-26 18:40:07
183,on,SLK_FIRE_040,52.0766,-91.5473, 2023-06-15 20:37:00,28.1, OC, GMT,2023-06-26 18:40:07
184,qc,249,49.3578,-71.0489, 2023-06-01 20:00:00,6645.7, BH, EDT,2023-06-26 18:40:07
185,on,SLK_FIRE_030,53.5838,-91.8239, 2023-06-10 21:34:00,33.3, OC, GMT,2023-06-26 18:40:07
186,on,SLK_FIRE_019,52.0922,-89.2822, 2023-06-06 23:35:00,824.8, OC, GMT,2023-06-26 18:40:07
187,bc,2023-G60705,55.6292,-124.459, 2023-06-10 01:04:00,8.6, UC, PDT,2023-06-26 18:40:07
188,qc,308,47.0047,-73.4128, 2023-06-01 20:00:00,411.3, BH, EDT,2023-06-26 18:40:07
189,bc,2023-C50811,51.9234,-123.119, 2023-06-17 04:06:00,0.01, UC, PDT,2023-06-26 18:40:07
190,on,RED_FIRE_026,51.3788,-92.9906, 2023-06-10 19:44:00,169.7, UC, GMT,2023-06-26 18:40:07
191,sk,23LA-FOSTER,56.438,-105.719, 2023-06-14 10:44:29,971.0, OC, CST,2023-06-26 18:40:07
192,mb,NO029,56.5225,-99.6622, 2023-06-12 05:00:00,10564.4, OC, CDT,2023-06-26 18:40:07
193,mb,NO039,55.4353,-98.3072, 2023-06-18 05:00:00,2.0, UC, CDT,2023-06-26 18:40:07
194,ab,PWF-057-2023,56.4472,-116.098, 2023-06-15 02:16:00,0.1, UC, MDT,2023-06-26 18:40:07
195,ab,PWF-055-2023,56.423,-119.962, 2023-06-06 21:23:00,0.01, UC, MDT,2023-06-26 18:40:07
196,ab,PWF-054-2023,56.4231,-119.969, 2023-06-06 19:55:00,1.46, UC, MDT,2023-06-26 18:40:07
197,mb,NO040,55.5694,-99.6867, 2023-06-18 05:00:00,10.0, OC, CDT,2023-06-26 18:40:07
198,yt,2023XY013,60.7285,-135.077, 2023-06-17 04:09:00,1.0, UC, PDT,2023-06-26 18:40:07
199,bc,2023-G90358,59.1388,-120.334, 2023-05-18 00:50:00,36295.1, OC, PDT,2023-06-26 18:40:07
200,bc,2023-G90628,58.5021,-120.412, 2023-06-05 15:50:00,11077.8, OC, PDT,2023-06-26 18:40:07
201,bc,2023-G90635,58.195,-120.083, 2023-06-05 20:10:00,4687.96, OC, PDT,2023-06-26 18:40:07
202,sk,23LA-KENNY,55.0362,-104.087, 2023-06-07 10:28:38,36937.0, OC, CST,2023-06-26 18:40:07
203,mb,NO041,56.7092,-98.4792, 2023-06-18 05:00:00,215.0, OC, CDT,2023-06-26 18:40:07
204,mb,NO042,56.6606,-98.3983, 2023-06-18 05:00:00,123.0, OC, CDT,2023-06-26 18:40:07
205,qc,337,46.5953,-77.3606, 2023-06-02 00:03:00,805.1, UC, EDT,2023-06-26 18:40:07
206,mb,NO038,57.0575,-100.511, 2023-06-18 05:00:00,54.0, OC, CDT,2023-06-26 18:40:07
207,qc,229,47.6956,-74.0675, 2023-06-01 17:20:00,307.2, UC, EDT,2023-06-26 18:40:07
208,ab,WWF-023-2023,54.3939,-116.341, 2023-05-05 20:03:00,66436.7, BH, MDT,2023-06-26 18:40:07
209,on,SUD_FIRE_019,46.7506,-81.9973, 2023-06-04 16:40:00,459.0, UC, GMT,2023-06-26 18:40:07
210,sk,23LX-HAULTAIN,56.8612,-106.427, 2023-06-02 20:44:40,5664.0, OC, CST,2023-06-26 18:40:07
211,sk,23LX-ELLERAAS,56.8301,-106.595, 2023-05-30 12:47:09,18342.2, OC, CST,2023-06-26 18:40:07
212,nt,ZF002-23,61.9053,-112.745, 2023-06-19 22:20:00,1.0, OC, MDT,2023-06-26 18:40:07
213,qc,287,49.4581,-72.5764, 2023-06-01 22:00:00,3009.1, UC, EDT,2023-06-26 18:40:07
214,qc,381,48.4286,-69.8294, 2023-06-03 17:00:00,1027.1, UC, EDT,2023-06-26 18:40:07
215,ab,MSZ-001-2023,58.9446,-110.006, 2023-06-03 15:00:00,75.0, BH, MDT,2023-06-26 18:40:07
216,mb,NO016,53.3303,-94.7756, 2023-06-10 05:00:00,181.0, OC, CDT,2023-06-26 18:40:07
217,ab,MWF-025-2023,58.8671,-111.146, 2023-05-28 18:30:00,60568.4, BH, MDT,2023-06-26 18:40:07
218,on,RED_FIRE_032,52.1375,-94.6138, 2023-06-11 21:47:00,535.6, OC, GMT,2023-06-26 18:40:07
219,bc,2023-K20469,52.1381,-119.569, 2023-05-21 21:12:00,1270.0, UC, PDT,2023-06-26 18:40:07
220,qc,474,51.5289,-63.1692, 2023-06-11 19:16:00,269.5, OC, EDT,2023-06-26 18:40:07
221,ab,RWF-034-2023,52.8151,-115.45, 2023-05-04 22:59:00,87492.0, BH, MDT,2023-06-26 18:40:07
222,ab,RWF-040-2023,52.8087,-116.204, 2023-05-05 20:45:00,5089.0, BH, MDT,2023-06-26 18:40:07
223,mb,NO043,55.8589,-94.3678, 2023-06-19 05:00:00,200.0, OC, CDT,2023-06-26 18:40:07
224,bc,2023-G60649,55.6615,-123.897, 2023-06-06 22:45:00,100.0, UC, PDT,2023-06-26 18:40:07
225,bc,2023-G60770,56.848,-124.979, 2023-06-14 00:12:00,60.0, UC, PDT,2023-06-26 18:40:07
226,qc,388,48.0128,-75.8644, 2023-06-01 22:23:00,80.0, UC, EDT,2023-06-26 18:40:07
227,qc,394,46.2269,-76.4597, 2023-06-02 01:08:00,73.7, UC, EDT,2023-06-26 18:40:07
228,bc,2023-G60325,57.3534,-124.844, 2023-05-15 21:48:00,17215.0, BH, PDT,2023-06-26 18:40:07
229,bc,2023-N50763,50.0067,-117.441, 2023-06-13 19:05:00,0.01, UC, PDT,2023-06-26 18:40:07
230,ab,GWF-035-2023,55.5859,-119.403, 2023-06-04 21:41:00,871.4, BH, MDT,2023-06-26 18:40:07
