,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,bc,2023-G80173,56.934,-120.978, 2023-05-03 00:33:00,4.0, UC,2023-05-05 02:36:26
1,bc,2023-G70168,55.6748,-120.101, 2023-05-02 22:21:00,1.0, UC,2023-05-05 02:36:26
2,bc,2023-G80117,56.5133,-122.007, 2023-04-29 00:18:00,50.0, UC,2023-05-05 02:36:26
3,bc,2023-C50100,52.0351,-123.177, 2023-04-27 21:19:00,209.0, BH,2023-05-05 02:36:26
4,bc,2023-C40197,51.292,-122.009, 2023-05-04 01:34:00,53.0, BH,2023-05-05 02:36:26
5,bc,2023-G70124,55.8354,-121.848, 2023-04-29 05:31:00,100.0, OC,2023-05-05 02:36:26
6,ab,EWF-027-2023,53.341,-117.133, 2023-05-03 23:04:00,0.01, UC,2023-05-05 02:36:26
7,ab,EWF-028-2023,53.7142,-115.817, 2023-05-04 00:30:00,0.1, UC,2023-05-05 02:36:26
8,bc,2023-G70170,55.8229,-120.964, 2023-05-02 23:37:00,4.1, BH,2023-05-05 02:36:26
9,mb,EA003,51.5814,-98.7156, 2023-05-03 05:00:00,12.8, UC,2023-05-05 02:36:26
10,bc,2023-C20093,51.9843,-122.636, 2023-04-27 00:31:00,60.0, UC,2023-05-05 02:36:26
11,mb,EA004,51.7097,-98.6408, 2023-05-03 05:00:00,50.0, UC,2023-05-05 02:36:26
12,ab,WWF-022-2023,54.2065,-116.031, 2023-05-04 21:45:00,0.01, UC,2023-05-05 02:36:26
13,bc,2023-K70092,50.762,-122.783, 2023-04-26 23:51:00,7.7, UC,2023-05-05 02:36:26
14,bc,2023-G70141,55.9928,-120.61, 2023-04-30 01:04:00,4.0, UC,2023-05-05 02:36:26
15,bc,2023-C40109,51.2228,-121.561, 2023-04-28 21:06:00,10.5, UC,2023-05-05 02:36:26
16,ab,LWF-040-2023,55.944,-110.736, 2023-04-23 21:26:00,150.0, BH,2023-05-05 02:36:26
17,pc,2023PA1,53.908,-106.08, 2023-04-29 22:03:29,40.0, UC,2023-05-05 02:36:26
18,ab,RWF-014-2023,52.9552,-114.958, 2023-04-30 20:14:00,48.5, UC,2023-05-05 02:36:26
19,pc,2023WL2,49.0793,-113.844, 2023-04-29 16:56:15,240.0, OC,2023-05-05 02:36:26
20,ab,SWF-053-2023,55.093,-115.975, 2023-05-01 22:39:00,40.0, BH,2023-05-05 02:36:26
21,bc,2023-G70131,55.4533,-120.059, 2023-04-29 21:10:00,10.0, UC,2023-05-05 02:36:26
22,ab,MWF-009-2023,56.4365,-111.201, 2023-05-02 20:32:00,16.1, BH,2023-05-05 02:36:26
23,ab,PWF-027-2023,56.4153,-118.698, 2023-05-04 03:19:00,0.4, BH,2023-05-05 02:36:26
24,ab,EWF-026-2023,53.7428,-115.856, 2023-05-03 20:28:00,2.5, UC,2023-05-05 02:36:26
25,bc,2023-G80190,56.34,-121.083, 2023-05-03 23:46:00,60.0, OC,2023-05-05 02:36:26
26,bc,2023-K40194,50.8109,-119.656, 2023-05-04 00:36:00,0.01, UC,2023-05-05 02:36:26
27,ab,EWF-029-2023,53.1687,-115.648, 2023-05-04 01:38:00,0.2, UC,2023-05-05 02:36:26
28,sk,23PA-LILLY,53.0138,-106.191, 2023-04-29 17:55:27,648.0, UC,2023-05-05 02:36:26
29,bc,2023-G70195,55.677,-120.114, 2023-05-04 01:05:00,1.8, OC,2023-05-05 02:36:26
30,pc,2023RM1,50.6668,-100.061, 2023-05-02 23:27:57,115.3, UC,2023-05-05 02:36:26
