,agency,firename,lat,lon,startdate,hectares,stage_of_control,timestamp
0,ab,LCU-003-2023,54.8075,-113.08, 2023-05-03 22:55:00,2553.1, BH,2023-05-25 14:37:19
1,bc,2023-G70124,55.8354,-121.848, 2023-04-29 05:31:00,120.0, UC,2023-05-25 14:37:19
2,ab,LWF-084-2023,54.6224,-111.829, 2023-05-04 03:35:00,153.0, UC,2023-05-25 14:37:19
3,ab,HWF-042-2023,58.4202,-116.123, 2023-05-06 18:53:00,181.8, UC,2023-05-25 14:37:19
4,ab,LWF-091-2023,54.5023,-113.654, 2023-05-04 22:50:00,200.0, UC,2023-05-25 14:37:19
5,ab,PWF-034-2023,56.5452,-119.479, 2023-05-05 19:33:00,587.0, BH,2023-05-25 14:37:19
6,ab,PWF-008-2023,56.4749,-117.295, 2023-04-17 01:50:00,64.6, UC,2023-05-25 14:37:19
7,bc,2023-G80190,56.34,-121.083, 2023-05-03 23:46:00,70.0, UC,2023-05-25 14:37:19
8,ak,DTAE Bolio Rx,63.8623,-145.903, 2023-04-21 00:00:00,364.22, Pre,2023-05-25 14:37:19
9,sk,23LA-DECEPTION,56.5541,-104.258, 2023-05-12 17:58:36,1000.0, OC,2023-05-25 14:37:19
10,ab,WCU-002-2023,53.6246,-115.101, 2023-04-30 01:37:00,2401.3, OC,2023-05-25 14:37:19
11,ab,LWF-114-2023,55.181,-111.994, 2023-05-12 20:49:00,5.0, UC,2023-05-25 14:37:19
12,sk,23LA-MCCRAE,56.0684,-105.852, 2023-05-11 17:13:38,30000.0, OC,2023-05-25 14:37:19
13,ak,FWA SAC Rx,64.8023,-147.613, 2023-04-21 00:00:00,819.49, Prescribed,2023-05-25 14:37:19
14,sk,23LX-LIR01,55.1842,-107.582, 2023-05-14 13:56:17,0.4, OC,2023-05-25 14:37:19
15,ns,05-006-2023,44.3485,-65.957, 2023-05-08 18:00:00,118.73, UC,2023-05-25 14:37:19
16,bc,2023-G80122,56.7107,-121.07, 2023-04-29 02:53:00,154.0, UC,2023-05-25 14:37:19
17,ab,PWF-038-2023,56.3832,-116.808, 2023-05-06 05:24:00,6129.85, OC,2023-05-25 14:37:19
18,sk,23LA-KOLWASKIE,57.2352,-102.716, 2023-05-12 17:23:55,3500.0, OC,2023-05-25 14:37:19
19,bc,2023-G60301,54.9936,-123.727, 2023-05-14 03:32:00,2.0, BH,2023-05-25 14:37:19
20,mb,EA016,51.9822,-99.6078, 2023-05-15 05:00:00,36.3, UC,2023-05-25 14:37:19
21,bc,2023-G70298,55.9873,-120.51, 2023-05-14 01:06:00,25.86, UC,2023-05-25 14:37:19
22,bc,2023-N70201,50.6099,-117.015, 2023-05-04 03:08:00,13.0, UC,2023-05-25 14:37:19
23,bc,2023-N10281,49.1964,-115.142, 2023-05-13 01:33:00,9.98, UC,2023-05-25 14:37:19
24,bc,2023-G80274,57.82,-121.315, 2023-05-12 20:43:00,17192.0, OC,2023-05-25 14:37:19
25,bc,2023-V30293,50.0628,-123.331, 2023-05-13 23:33:00,38.0, BH,2023-05-25 14:37:19
26,sk,23DN-WHIR07,54.4868,-108.397, 2023-05-13 13:21:08,8.0, UC,2023-05-25 14:37:19
27,bc,2023-G70356,56.1005,-120.86, 2023-05-17 23:47:00,1.4, UC,2023-05-25 14:37:19
28,bc,2023-V80320,50.6116,-125.565, 2023-05-15 19:34:00,10.0, UC,2023-05-25 14:37:19
29,ab,LWF-120-2023,56.2228,-110.948, 2023-05-16 21:25:00,5.6, UC,2023-05-25 14:37:19
30,sk,23BN-VERMETTE,55.6443,-109.219, 2023-04-29 19:52:08,65547.0, OC,2023-05-25 14:37:19
31,bc,2023-N50396,49.9762,-117.76, 2023-05-19 19:16:00,0.01, BH,2023-05-25 14:37:19
32,nt,FS001-23,60.0514,-120.976, 2023-05-13 21:30:00,5698.0, OC,2023-05-25 14:37:19
33,nt,FS005-23,62.8533,-124.842, 2023-05-19 22:25:00,150.0, OC,2023-05-25 14:37:19
34,nt,FS002-23,61.8245,-123.872, 2023-05-19 21:49:00,200.0, OC,2023-05-25 14:37:19
35,ab,EWF-039-2023,53.4706,-115.871, 2023-05-06 03:51:00,165.0, BH,2023-05-25 14:37:19
36,nt,FS003-23,62.554,-124.644, 2023-05-17 14:30:00,1066.0, OC,2023-05-25 14:37:19
37,ab,SWF-081-2023,56.9909,-113.459, 2023-05-14 18:37:00,19499.0, OC,2023-05-25 14:37:19
38,nt,FS004-23,63.2583,-125.12, 2023-05-17 14:30:00,2769.0, OC,2023-05-25 14:37:19
39,bc,2023-C30440,52.6309,-121.04, 2023-05-21 00:44:00,6.0, OC,2023-05-25 14:37:19
40,ab,EWF-037-2023,53.91,-117.559, 2023-05-06 16:47:00,578.0, BH,2023-05-25 14:37:19
41,bc,2023-K40416,50.3042,-118.461, 2023-05-20 17:45:00,0.01, BH,2023-05-25 14:37:19
42,bc,2023-V10313,49.3036,-122.218, 2023-05-14 23:02:00,19.23, UC,2023-05-25 14:37:19
43,ab,EWF-035-2023,53.8368,-115.783, 2023-05-05 20:03:00,20996.1, OC,2023-05-25 14:37:19
44,ab,WCU-001-2023,53.5614,-114.903, 2023-04-29 22:40:00,7058.0, OC,2023-05-25 14:37:19
45,bc,2023-C30399,52.6166,-121.071, 2023-05-19 21:10:00,10.0, OC,2023-05-25 14:37:19
46,bc,2023-K40419,51.3405,-118.698, 2023-05-20 19:18:00,0.4, UC,2023-05-25 14:37:19
47,sk,23HB-CLEM,52.7274,-102.481, 2023-05-19 16:13:45,298.0, UC,2023-05-25 14:37:19
48,bc,2023-G10471,53.8093,-122.492, 2023-05-21 21:33:00,0.01, UC,2023-05-25 14:37:19
49,bc,2023-K50464,49.7531,-119.659, 2023-05-21 05:31:00,0.01, UC,2023-05-25 14:37:19
50,bc,2023-N40468,50.9771,-118.343, 2023-05-21 02:51:00,0.01, BH,2023-05-25 14:37:19
51,mb,WE010,53.7169,-100.325, 2023-05-19 05:00:00,10.0, UC,2023-05-25 14:37:19
52,bc,2023-K40421,51.3606,-118.868, 2023-05-20 19:29:00,7.5, UC,2023-05-25 14:37:19
53,ak,Barley Way,63.9806,-145.349, 2023-05-20 00:00:00,125.45, Staffed/Uncontained,2023-05-25 14:37:19
54,ak,Stuart Creek Rx,64.7068,-146.606, 2023-05-03 00:00:00,5908.4, Pre,2023-05-25 14:37:19
55,ab,LWF-129-2023,55.9352,-110.719, 2023-05-21 22:19:00,0.01, UC,2023-05-25 14:37:19
56,ab,SWF-063-2023,54.9577,-115.681, 2023-05-04 22:05:00,123670.0, OC,2023-05-25 14:37:19
57,ab,SWF-057-2023,55.0343,-115.148, 2023-05-04 18:04:00,16728.0, OC,2023-05-25 14:37:19
58,ab,SWF-064-2023,54.896,-116.1, 2023-05-04 23:03:00,40060.0, OC,2023-05-25 14:37:19
59,ab,EWF-040-2023,53.9356,-117.776, 2023-05-06 17:05:00,684.0, BH,2023-05-25 14:37:19
60,bc,2023-N20466,50.6875,-115.826, 2023-05-21 19:28:00,40.0, OC,2023-05-25 14:37:19
61,bc,2023-C30446,52.8373,-120.466, 2023-05-21 01:42:00,100.0, OC,2023-05-25 14:37:19
62,bc,2023-G40324,53.9544,-124.519, 2023-05-15 21:42:00,142.0, BH,2023-05-25 14:37:19
63,sk,23PA-LILLY,53.0138,-106.191, 2023-04-29 17:55:27,754.0, OC,2023-05-25 14:37:19
64,nt,SS005-23,60.8492,-115.694, 2023-05-14 15:45:00,3208.9, OC,2023-05-25 14:37:19
65,on,RED_FIRE_002,52.4811,-92.9948, 2023-05-21 00:18:00,0.1, UC,2023-05-25 14:37:19
66,ak,DTAE Jarvis Rx,63.987,-145.674, 2023-04-21 00:00:00,458.91, Pre,2023-05-25 14:37:19
67,bc,2023-G70412,56.0865,-121.967, 2023-05-20 04:07:00,4.0, UC,2023-05-25 14:37:19
68,bc,2023-C50354,52.4505,-125.433, 2023-05-17 22:22:00,145.0, UC,2023-05-25 14:37:19
69,pc,2023NA1,61.8325,-123.936, 2023-05-16 19:52:18,29000.0, OC,2023-05-25 14:37:19
70,ab,SWF-068-2023,55.8778,-116.408, 2023-05-05 19:12:00,108889.0, OC,2023-05-25 14:37:19
71,ab,SWF-060-2023,55.9564,-115.056, 2023-05-04 22:09:00,43981.0, OC,2023-05-25 14:37:19
72,sk,23LA-SHARP,55.4241,-105.122, 2023-05-19 13:48:02,9845.0, OC,2023-05-25 14:37:19
73,nt,SS004-23,60.9536,-119.188, 2023-05-12 23:30:00,3858.0, OC,2023-05-25 14:37:19
74,bc,2023-G30425,52.1451,-119.183, 2023-05-20 20:16:00,0.5, BH,2023-05-25 14:37:19
75,bc,2023-K40420,51.3078,-118.688, 2023-05-20 19:19:00,2.0, BH,2023-05-25 14:37:19
76,bc,2023-G30423,52.9898,-119.422, 2023-05-20 20:46:00,0.5, UC,2023-05-25 14:37:19
77,bc,2023-G60495,56.1783,-124.549, 2023-05-24 00:07:00,0.01, UC,2023-05-25 14:37:19
78,bc,2023-G90358,59.138,-120.344, 2023-05-18 00:50:00,150.0, OC,2023-05-25 14:37:19
79,sk,23LA-WISTIGO,55.2572,-106.375, 2023-05-11 17:27:38,62766.0, OC,2023-05-25 14:37:19
80,nt,SS009-23,60.2035,-118.834, 2023-05-23 19:13:00,0.01, OC,2023-05-25 14:37:19
81,nt,SS008-23,60.325,-119.086, 2023-05-23 18:00:00,25.0, OC,2023-05-25 14:37:19
82,ab,PWF-045-2023,57.6273,-117.438, 2023-05-14 19:01:00,5.2, UC,2023-05-25 14:37:19
83,bc,2023-G80223,56.4112,-121.233, 2023-05-05 22:06:00,2947.0, BH,2023-05-25 14:37:19
84,bc,2023-G80175,56.5319,-121.925, 2023-05-03 04:05:00,385.0, UC,2023-05-25 14:37:19
85,bc,2023-G30379,53.0379,-119.276, 2023-05-19 04:19:00,0.2, UC,2023-05-25 14:37:19
86,sk,23LX-LSZ001,55.2829,-110.001, 2023-05-13 13:59:14,54328.1, OC,2023-05-25 14:37:19
87,sk,23LX-SMITH,55.9848,-106.587, 2023-05-11 17:55:13,192631.0, OC,2023-05-25 14:37:19
88,sk,23DB-DUMP,55.2013,-102.917, 2023-05-11 15:24:32,2.4, OC,2023-05-25 14:37:19
89,sk,23LX-SHAW,55.5584,-108.38, 2023-05-04 17:17:17,133113.0, OC,2023-05-25 14:37:19
90,bc,2023-K20469,52.1381,-119.569, 2023-05-21 21:12:00,57.0, OC,2023-05-25 14:37:19
91,bc,2023-G80220,56.2688,-119.93, 2023-05-05 21:37:00,6171.0, UC,2023-05-25 14:37:19
92,ab,RWF-031-2023,52.3535,-115.896, 2023-05-04 22:00:00,80.0, UC,2023-05-25 14:37:19
93,ab,EWF-038-2023,53.6919,-116.081, 2023-05-06 02:38:00,1.2, UC,2023-05-25 14:37:19
